msid	tstamp	latgps	latgpsutm	lnggps	lnggpsutm	lnglac	lnglacutm	latlac	latlacutm	cellid	lac	mnc
1	20170420221134	31.286778	3462353.5232	121.50157800000001	357373.8888	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420221234	31.286988	3462376.9836	121.50143700000001	357360.7827	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420221334	31.286778	3462353.5232	121.50157800000001	357373.8888	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420221434	31.286988	3462376.9836	121.50143700000001	357360.7827	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420221534	31.286778	3462353.5232	121.50157800000001	357373.8888	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420221634	31.286988	3462376.9836	121.50143700000001	357360.7827	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420221734	31.286778	3462353.5232	121.50157800000001	357373.8888	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420221834	31.286988	3462376.9836	121.50143700000001	357360.7827	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420221934	31.286778	3462353.5232	121.50157800000001	357373.8888	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420222034	31.287075	3462386.4488	121.501575	357374.0505	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420222134	31.286778	3462353.5232	121.50157800000001	357373.8888	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420222234	31.287075	3462386.4488	121.501575	357374.0505	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420222334	31.286778	3462353.5232	121.50157800000001	357373.8888	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420222434	31.287075	3462386.4488	121.501575	357374.0505	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420222534	31.286778	3462353.5232	121.50157800000001	357373.8888	121.50199127	357405.7554	31.28181267	3461802.5939	8898325	6266	1.0
1	20170420222634	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420222734	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420222834	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420222934	31.286778	3462353.5232	121.50157800000001	357373.8888	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223034	31.286778	3462353.5232	121.50157800000001	357373.8888	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223134	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223234	31.286778	3462353.5232	121.50157800000001	357373.8888	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223334	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223434	31.286778	3462353.5232	121.50157800000001	357373.8888	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223534	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223634	31.286778	3462353.5232	121.50157800000001	357373.8888	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223734	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223834	31.286778	3462353.5232	121.50157800000001	357373.8888	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420223934	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420224034	31.286778	3462353.5232	121.50157800000001	357373.8888	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420224134	31.287082	3462387.2028	121.50159199999999	357375.6793	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420224234	31.286778	3462353.5232	121.50157800000001	357373.8888	121.49724579	356965.6919	31.28956223	3462667.7593	8898315	6266	1.0
1	20170420224334	31.288271999999996	3462516.7386	121.503428	357552.2452	121.50411987	357621.1814	31.29031754	3462742.5885	8970507	6266	1.0
1	20170420224434	31.2866661	3462341.365	121.50138809	357355.6419	121.50411987	357621.1814	31.29031754	3462742.5885	8970507	6266	1.0
1	20170420224534	31.28487467	3462142.7666	121.50140553	357354.6043	121.49797821	357035.4524	31.28958893	3462669.7693	8850709	6266	1.0
1	20170420224634	31.28422182	3462068.2363	121.50307934	357512.9626	121.49797821	357035.4524	31.28958893	3462669.7693	8850709	6266	1.0
1	20170420224734	31.28346625	3461981.9113	121.50507161	357701.4853	121.49797821	357035.4524	31.28958893	3462669.7693	8850709	6266	1.0
1	20170420224834	31.28333433	3461964.8005	121.50700123	357884.9825	121.49797821	357035.4524	31.28958893	3462669.7693	8850709	6266	1.0
1	20170420224934	31.28335047	3461966.7648	121.50686528	357872.0646	121.49797821	357035.4524	31.28958893	3462669.7693	8850709	6266	1.0
1	20170420225034	31.28335028	3461966.7438	121.50686517	357872.0538	121.49797821	357035.4524	31.28958893	3462669.7693	8850709	6266	1.0
1	20170420225134	31.28334999	3461966.7118	121.50686506	357872.0429	121.49797821	357035.4524	31.28958893	3462669.7693	8850709	6266	1.0
1	20170420225302	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420225402	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420225534	31.282108	3461830.9303	121.505399	357730.6122	121.50866699	358041.8645	31.28220367	3461837.3248	8967189	6266	1.0
1	20170420225634	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420225755	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420225904	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420230014	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420230137	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420230314	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420230414	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420230609	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420230709	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420230809	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420230909	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420231017	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420231215	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420231315	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420231453	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420231553	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420231653	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420231818	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420232017	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420232117	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
1	20170420232217	31.286321	3462293.0357	121.509199	358098.6792	121.50647736	357842.0738	31.2879734	3462479.705	8967179	6266	1.0
3	20160728110327	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728110427	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728110527	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728110627	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728110727	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728112149	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728112422	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728112522	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728112622	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728112722	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728112822	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728112922	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728113022	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728113122	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728113414	31.249398	3458227.7488	121.487944	356019.2384	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728113608	31.249327273815197	3458222.0708	121.486287169054	355861.3474	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728113708	31.2491145802048	3458197.8948	121.486746421455	355904.7599	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728113808	31.2492288979383	3458211.1960000005	121.486264237025	355859.01399999997	121.48815347	356039.485	31.24959456	3458249.2638	25586182	6154	0.0
3	20160728113908	31.2492169890522	3458210.5909	121.485716709291	355806.8536	121.48538107	355775.8825	31.24986986	3458283.3984	25595915	6213	0.0
3	20160728114008	31.249302101831102	3458220.2514	121.48554367691798	355790.5047	121.48538107	355775.8825	31.24986986	3458283.3984	25595915	6213	0.0
3	20160728114108	31.2492682424364	3458216.3224	121.48567826753	355803.2706	121.48538107	355775.8825	31.24986986	3458283.3984	25595915	6213	0.0
3	20160728114208	31.249165047204798	3458203.733	121.486559459842	355887.0318	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728114308	31.2487005341201	3458151.4804	121.48714371888	355941.9667	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728114408	31.248661554373196	3458146.9779	121.487282985571	355955.1703	121.48653697	355883.1865	31.24804376	3458079.4706	25595916	6213	0.0
3	20160728114508	31.248514152728	3458130.4334	121.487440460134	355969.9432	121.48653697	355883.1865	31.24804376	3458079.4706	25595916	6213	0.0
3	20160728114608	31.2488007555032	3458161.5502	121.48794062667801	356018.0106	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728114708	31.2493280471034	3458219.3987	121.488401074249	356062.6604	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728114808	31.249876333484696	3458279.4941	121.488923339242	356113.2286	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728114908	31.2503550796805	3458331.8337	121.48948216013201	356167.172	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115008	31.2507079730758	3458370.0831	121.490148479385	356231.1612	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115108	31.2510259400732	3458404.4207	121.49084611206499	356298.07899999997	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115208	31.251312565853098	3458435.1499	121.491647199896	356374.80100000004	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115308	31.251783027329697	3458486.2521	121.492452428034	356452.195	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115408	31.2519974360559	3458509.1566	121.49311559122	356515.6721	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115508	31.2521833277785	3458528.8705	121.49380188294201	356581.3084	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115608	31.252204064422802	3458530.9826	121.49394543071399	356595.0097	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115708	31.251825602788898	3458489.8993	121.49327724478701	356530.8064	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115808	31.2521673791193	3458528.4606	121.492756889773	356481.7704	121.48783637	356009.0016	31.24940656	3458228.838	25586189	6154	0.0
3	20160728115908	31.2521673791193	3458528.4606	121.492756889773	356481.7704	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728120008	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728120108	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728120208	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728120308	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728120424	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728120524	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728120940	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121040	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121140	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121534	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121605	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121635	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121705	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121735	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121806	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728121840	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122215	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122245	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122315	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122345	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122415	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122502	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122540	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122640	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122740	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122840	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728122940	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123040	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123425	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123456	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123526	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123556	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123626	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123656	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123740	31.252582	3458572.6788	121.494097	356610.0149	121.49434472	356633.6126	31.25258706	3458572.918	28265761	6160	0.0
3	20160728123840	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728123940	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124040	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124140	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124240	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124340	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124440	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124540	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124640	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124740	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124840	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728124944	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728125044	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728125144	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728125244	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728125344	31.252582	3458572.6788	121.494097	356610.0149	121.42993667	350370.4272	31.17024601	3449530.9956	28186401	6284	0.0
3	20160728125444	31.252582	3458572.6788	121.494097	356610.0149	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728125544	31.252582	3458572.6788	121.494097	356610.0149	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728125644	31.252582	3458572.6788	121.494097	356610.0149	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728125744	31.252582	3458572.6788	121.494097	356610.0149	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728125844	31.252582	3458572.6788	121.494097	356610.0149	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728125944	31.252582	3458572.6788	121.494097	356610.0149	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728130044	31.252582	3458572.6788	121.494097	356610.0149	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728131001	31.252582	3458572.6788	121.494097	356610.0149	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728131245	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728131345	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728131445	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728131554	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728132108	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728132359	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728132459	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728132559	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728132659	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728132759	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728132859	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728132959	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133347	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133417	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133447	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133517	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133547	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133618	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133659	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133759	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133859	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728133959	31.156026	3447962.6398	121.424107	349792.3443	121.42408227	349790.0454	31.15606307	3447966.7825	25474082	6262	0.0
3	20160728134348	31.156026	3447962.6398	121.424107	349792.3443	121.42137207	349525.1172	31.15190427	3447509.4706	26420226	6262	0.0
3	20160728134418	31.156026	3447962.6398	121.424107	349792.3443	121.42137207	349525.1172	31.15190427	3447509.4706	26420226	6262	0.0
3	20160728134448	31.156026	3447962.6398	121.424107	349792.3443	121.39982819	347444.2981	31.13504076	3445669.6674	25703691	6251	0.0
3	20160728134518	31.156026	3447962.6398	121.424107	349792.3443	121.39982819	347444.2981	31.13504076	3445669.6674	25703691	6251	0.0
3	20160728134548	31.134871999999998	3445651.7655	121.399244	347388.3261	121.39982819	347444.2981	31.13504076	3445669.6674	25703691	6251	0.0
3	20160728134619	31.134871999999998	3445651.7655	121.399244	347388.3261	121.39982819	347444.2981	31.13504076	3445669.6674	25703691	6251	0.0
6	20170422150615	31.213171000000003	3454156.5207	121.531205	360085.6703	121.52941342	359915.2321	31.21333474	3454176.94	25214497	6157	0.0
6	20170422150715	31.213171000000003	3454156.5207	121.531205	360085.6703	121.52941342	359915.2321	31.21333474	3454176.94	25214497	6157	0.0
6	20170422150815	31.213171000000003	3454156.5207	121.531205	360085.6703	121.52941342	359915.2321	31.21333474	3454176.94	25214497	6157	0.0
6	20170422150915	31.213171000000003	3454156.5207	121.531205	360085.6703	121.52941342	359915.2321	31.21333474	3454176.94	25214497	6157	0.0
6	20170422151015	31.213609	3454207.3436	121.52941100000001	359915.406	121.52941342	359915.2321	31.21333474	3454176.94	25214497	6157	0.0
6	20170422151115	31.212998	3454137.9787	121.530704	360037.6863	121.52941342	359915.2321	31.21333474	3454176.94	25214497	6157	0.0
6	20170422151215	31.213008000000002	3454139.889	121.53007099999999	359977.3965	121.53153163	360117.0947	31.213379600000003	3454179.2297	29379083	6157	0.0
6	20170422151315	31.213212	3454163.7143	121.52911399999999	359886.5261	121.53131243	360094.3931	31.2121445	3454042.6016	29440513	6157	0.0
6	20170422151415	31.213404999999998	3454185.0416	121.52916599999999	359891.7646	121.52866472	359843.9689	31.21337784	3454182.6666	28561676	6157	0.0
6	20170422151515	31.212815000000003	3454120.4312	121.528544	359831.6377	121.53034872	360009.343	31.21673214	3454552.3425	28561668	6157	0.0
6	20170422151615	31.213219	3454164.4826	121.52911999999999	359887.10799999995	121.53034872	360009.343	31.21673214	3454552.3425	28561668	6157	0.0
6	20170422151715	31.213263333333302	3454169.849	121.52876333333299	359853.1946	121.53034872	360009.343	31.21673214	3454552.3425	28561668	6157	0.0
6	20170422151815	31.213745	3454224.2819	121.527941666666	359775.6274	121.53034872	360009.343	31.21673214	3454552.3425	28561668	6157	0.0
6	20170422151915	31.213868333333302	3454239.1437	121.527003333333	359686.4173	121.53034872	360009.343	31.21673214	3454552.3425	28561668	6157	0.0
